151278	350876	2
147784	349123	1
144844	349562	1
154617	350373	2
156483	351090	2
150381	350786	2
146870	347574	1
153788	347091	2
148126	352851	2
148514	349160	1
152803	354731	2
145620	346654	1
143812	347512	1
151330	354605	2
151267	354556	2
150301	346792	1
151571	350807	2
153422	354562	2
153069	354500	2
148202	345777	1
152561	355348	2
150548	352137	2
148401	350555	1
146226	348913	1
152046	347165	1
148882	350187	1
150147	349207	1
147492	357018	2
145097	350108	1
150543	349509	2
149803	349936	1
153792	348451	2
152535	356772	2
153331	352337	2
147632	349999	1
147039	353238	2
145987	349494	1
151575	349850	2
158820	349131	2
152301	348293	2
147555	354804	2
152646	352683	2
146432	349917	1
145495	354912	2
152269	350301	2
147540	350667	1
150999	345632	1
154448	351940	2
151268	345573	1
152940	347184	1
144922	352479	1
152092	351314	2
156763	347932	2
151711	348918	2
145127	350320	1
149358	350628	2
148419	344457	1
151211	346327	1
151303	344552	1
151282	349900	2
148850	344470	1
148105	352019	2
148136	346650	1
152699	346789	1
144140	355048	1
149344	356738	2
150855	347508	1
147936	349677	1
151509	356327	2
149774	348278	1
147033	355107	2
150510	352630	2
149152	350090	1
148704	348759	1
147751	355102	2
150194	352257	2
144162	347425	1
148740	351110	2
148281	347066	1
147116	350180	1
152064	355026	2
147678	351441	1
151710	347781	1
153086	351403	2
149504	347755	1
150878	356441	2
152022	344558	1
149744	347899	1
151710	352598	2
146007	347020	1
153511	350407	2
146871	351747	1
144217	353379	1
154378	347521	2
149802	349446	1
151420	348658	1
148851	349526	1
146773	350840	1
140282	347082	1
151980	352716	2
149093	351252	2
149376	348451	1
151283	350997	2
145512	352648	1
147693	352894	2
153628	352465	2
151891	349985	2
145948	347644	1
143033	350008	1
148194	348353	1
150677	349023	1
152980	353208	2
150296	354583	2
146451	351520	1
150968	356557	2
146293	344818	1
146961	349768	1
147933	350093	1
146112	354691	2
149143	351492	2
147154	348696	1
149097	351653	2
148538	351875	2
148704	350445	1
148408	343461	1
153900	353609	2
151930	339207	1
150187	350363	2
145361	344655	1
144859	348369	1
143787	353779	1
158238	349208	2
153075	356340	2
150813	352530	2
146919	348916	1
146375	346795	1
151732	348613	2
154949	351673	2
144645	342006	1
148579	351793	2
149733	350853	2
143701	351947	1
152660	356708	2
148689	348850	1
156047	347519	2
148764	353588	2
151294	352944	2
146387	349189	1
148024	347935	1
146304	350414	1
151241	346569	1
154117	350620	2
148123	347805	1
151380	347560	1
148405	352886	2
150323	350128	2
153783	354629	2
150380	346620	1
146721	350428	1
147290	346437	1
149463	351893	2
149394	354046	2
147262	352947	2
150571	343401	1
154005	352546	2
149206	349948	1
149353	350987	2
143038	347581	1
147551	344560	1
145594	352369	1
148779	348282	1
151662	349129	2
154817	351011	2
155687	358550	2
149630	357180	2
148987	345750	1
152585	348767	2
151550	353262	2
152420	343719	1
152461	354160	2
145319	348540	1
151709	354574	2
149711	347203	1
147596	346857	1
147807	357063	2
154052	352255	2
147439	348769	1
146089	346359	1
150679	353540	2
156359	351712	2
150081	342885	1
150975	347255	1
147033	359048	2
155294	350492	2
150395	343748	1
151676	347374	1
146989	348378	1
152701	352456	2
151231	349611	2
146344	349954	1
150126	349956	2
148575	346836	1
150345	353725	2
149208	348771	1
149399	348482	1
146734	350287	1
148978	349687	1
152424	348601	2
155517	350952	2
146330	356281	2
157518	352455	2
154826	348421	2
150533	347317	1
149048	349153	1
147791	344820	1
152633	356008	2
147803	350423	1
148539	346193	1
152794	350659	2
151379	345596	1
152836	352116	2
151596	349589	2
148732	350005	1
148375	350976	1
152518	352938	2
147878	347240	1
153753	345759	1
152500	349923	2
150910	347502	1
150010	351338	2
151156	344280	1
161152	353817	2
149644	350928	2
145078	346010	1
156056	349607	2
151929	352829	2
147951	357430	2
158277	349723	2
151742	354522	2
150930	347385	1
147540	350405	1
146632	349010	1
144408	350511	1
148663	348299	1
146670	345195	1
152048	349353	2
148996	351283	2
155594	348967	2
154777	349898	2
150519	351317	2
149106	351607	2
153643	348056	2
146374	348793	1
152130	352952	2
147884	350829	1
148734	345632	1
147876	354658	2
151820	348242	1
147539	347556	1
146637	345184	1
151749	349830	2
148661	349543	1
151143	349099	2
148887	347247	1
150852	344860	1
141890	358668	2
151473	354870	2
155861	349457	2
153287	349967	2
152881	351417	2
149242	349886	1
150572	348263	1
150772	353016	2
150305	346449	1
147374	355896	2
148886	344341	1
149447	348927	1
148480	352594	2
152646	350636	2
158027	346073	2
145815	352482	1
150406	350554	2
145439	346981	1
154119	351682	2
154459	352825	2
144743	356347	2
156146	350320	2
146570	348731	1
150717	348483	1
153475	344284	1
150465	351687	2
157260	344262	2
158704	350021	2
150437	349178	1
143969	352056	1
148846	341165	1
147318	352620	2
147582	348124	1
146434	345575	1
150247	349997	2
156662	351400	2
147736	348439	1
149113	345288	1
153689	354165	2
153835	351004	2
151535	347929	1
153245	354152	2
152753	351431	2
148793	345891	1
151356	352090	2
149054	344256	1
147154	346387	1
152007	350678	2
150213	351315	2
149408	350163	1
150923	344010	1
153123	352888	2
151243	354094	2
150615	353734	2
150885	348294	1
150162	348777	1
147551	346554	1
152488	351036	2
154455	351239	2
148311	347404	1
156096	353503	2
149443	352626	2
149229	351991	2
147162	347345	1
147494	345538	1
146986	351751	1
151119	354665	2
155050	346446	2
151668	343219	1
152701	354789	2
154243	350230	2
142096	352915	1
149470	353048	2
151116	346277	1
152268	348868	2
145874	346960	1
146819	350247	1
152500	353920	2
149631	350139	1
151749	343567	1
146962	353583	2
144833	349492	1
152407	348795	2
153774	343760	1
155161	351693	2
145155	350287	1
145773	350643	1
145339	346142	1
149868	347689	1
148054	346922	1
154156	356040	2
145399	346959	1
144490	348830	1
150649	347264	1
153772	353243	2
147461	349708	1
145998	349829	1
149528	352909	2
144825	351607	1
150055	352478	2
152620	343551	1
150689	350761	2
143962	352437	1
148302	350931	1
149045	352742	2
155735	357248	2
152893	354218	2
149819	346448	1
154141	347802	2
146696	349286	1
148899	347868	1
154467	350198	2
154751	354339	2
152310	348559	2
151552	349255	2
148147	349099	1
152356	352358	2
147381	353000	2
151817	349711	2
150891	349091	1
153603	353298	2
148653	352141	2
152012	351737	2
152508	360528	2
147159	349816	1
150494	351123	2
155051	350242	2
150356	351975	2
149024	348251	1
151444	353315	2
149130	355668	2
151401	350408	2
149574	349742	1
149942	348221	1
151457	348656	1
154308	345071	1
151429	349974	2
155213	347748	2
143586	353310	1
148579	350348	1
150746	350247	2
147359	354136	2
145965	344010	1
151951	351232	2
151938	346865	1
150915	348067	1
151250	350938	2
147247	352530	2
148426	347210	1
149663	351707	2
147825	354371	2
151049	347414	1
157479	347626	2
148475	349811	1
152047	352177	2
146729	349678	1
154236	347855	2
146935	350056	1
150660	350718	2
148044	348406	1
151619	346636	1
150036	351373	2
149861	350040	1
159326	349790	2
148008	347815	1
149852	348411	1
158484	348120	2
146374	346365	1
151749	354156	2
146596	348900	1
153259	344886	1
151036	348567	1
152062	353543	2
149118	348219	1
150775	355670	2
154656	348013	2
142805	346911	1
144835	346233	1
151314	353793	2
147929	347968	1
149063	351219	2
145266	344341	1
147139	347912	1
148722	351946	2
147705	345742	1
147260	349884	1
148666	351592	2
147019	355298	2
154243	352441	2
146874	352666	1
155749	349460	2
148816	348060	1
145409	349719	1
148044	346994	1
152955	353826	2
153339	352775	2
150507	353079	2
150909	354058	2
152001	349861	2
145386	347723	1
148160	351470	1
144213	353046	1
148580	352559	2
153002	353275	2
152269	354966	2
157235	351653	2
150527	353841	2
143181	349281	1
155342	353018	2
154055	345989	1
148158	354668	2
150704	344486	1
152465	350894	2
151217	349032	2
152202	346574	1
149644	351021	2
149877	351033	2
150279	354468	2
147503	350181	1
154500	352267	2
150020	350767	2
152171	354835	2
147296	353287	2
146600	349694	1
149712	350362	2
149201	355519	2
153778	349624	2
151917	352891	2
151709	347407	1
145431	347146	1
146940	352409	1
150639	352104	2
148900	353219	2
154080	348416	2
154241	353627	2
148163	350357	1
152767	350127	2
154413	355756	2
151015	354623	2
155134	343431	1
153360	351458	2
150677	347392	1
152773	349335	2
150615	348066	1
148688	354980	2
151134	354018	2
150115	351759	2
148847	352098	2
155600	352002	2
150700	352222	2
158634	351654	2
149063	349345	1
151784	351776	2
155005	349525	2
158631	349622	2
150960	349247	2
147501	349473	1
152541	350279	2
145826	357549	2
149134	346065	1
150860	346714	1
154710	351245	2
154545	350295	2
149913	347694	1
152922	351321	2
148984	352268	2
152091	346579	1
156057	349322	2
150496	345997	1
149050	350168	1
148419	350357	1
152266	352374	2
154229	347005	2
156722	351608	2
150171	349566	1
150516	354431	2
147999	350765	1
155098	348820	2
149761	349256	1
148503	348163	1
156907	355218	2
152561	348648	2
152265	345171	1
146820	349049	1
151372	353735	2
151645	352251	2
146546	350171	1
149286	355546	2
148720	348023	1
151669	350982	2
146816	346938	1
153444	347865	2
155644	349481	2
149039	351942	2
149972	356460	2
151602	352674	2
153805	347010	2
151651	349520	2
151256	348381	1
148473	348926	1
149268	353640	2
151940	351381	2
155322	353652	2
151797	352078	2
146186	347124	1
151369	353066	2
149709	345722	1
149228	352439	2
149307	351817	2
147218	353184	2
148986	345431	1
147519	349111	1
148846	349941	1
150371	350353	2
150551	352813	2
149318	352136	2
149517	352003	2
150107	350572	2
151449	355418	2
154053	349382	2
151961	350514	2
149093	348095	1
151891	349996	2
149224	352205	2
144369	345575	1
142577	349858	1
144581	347146	1
149250	352406	2
148041	343620	1
147723	343619	1
150129	355124	2
147916	349321	1
148006	343608	1
151928	344887	1
152474	349974	2
157705	351738	2
150956	351158	2
150184	353376	2
148184	350866	1
149383	349707	1
149840	353281	2
144448	355923	2
149186	350003	1
152370	349480	2
148195	353087	2
151563	348560	1
153135	345647	1
153406	350006	2
152457	351017	2
142854	349744	1
148215	346304	1
152851	348407	2
151248	347987	1
150015	353007	2
151382	349727	2
153574	352401	2
150486	351932	2
147601	349154	1
149430	343711	1
149343	351076	2
152836	352499	2
151304	347762	1
151731	350120	2
150467	348657	1
148854	355239	2
150193	349923	2
150685	350710	2
145579	346261	1
150566	347743	1
152933	346025	1
149652	352258	2
154972	352408	2
151772	347571	1
148671	358953	2
149513	352843	2
149130	351190	2
150762	356105	2
152387	342512	1
149077	349621	1
151450	350067	2
155551	351184	2
152946	347028	1
152610	351927	2
147423	342766	1
148311	350169	1
150767	351458	2
149682	349839	1
144861	350632	1
145211	347118	1
153245	352054	2
147603	348581	1
156572	345437	2
142973	348321	1
151419	348191	1
150002	346776	1
147609	351350	1
151279	350255	2
147490	348947	1
152719	348548	2
150211	355296	2
144816	353172	1
142332	348638	1
149102	350183	1
153623	355121	2
150573	355700	2
150172	353486	2
152175	349192	2
145594	347726	1
154507	352816	2
147173	347000	1
150119	346643	1
148850	348767	1
150473	353055	2
143851	349886	1
154819	351253	2
151726	353712	2
156356	351374	2
154480	346866	2
150036	352653	2
147030	351202	1
144501	349172	1
150054	348706	1
150693	348356	1
153307	350255	2
146993	347181	1
152513	348640	2
150226	345345	1
147553	348123	1
152448	348064	2
150840	351902	2
149257	354504	2
155937	353852	2
151927	353486	2
149651	352093	2
150877	351808	2
150275	352387	2
150549	347759	1
151434	352765	2
148092	346038	1
147480	351695	1
151140	347495	1
155961	347543	2
149030	348476	1
146797	345581	1
149246	349975	1
148469	353342	2
148965	349112	1
151504	351710	2
149589	350469	2
148120	353625	2
148597	349362	1
145818	350504	1
147282	357493	2
145532	353160	1
148368	346899	1
146569	353180	2
147764	346868	1
149046	349936	1
146204	350531	1
149939	352731	2
151076	348858	1
146954	351388	1
153523	355921	2
144984	343503	1
148761	346488	1
145305	353290	1
148910	348966	1
145813	349461	1
148182	352725	2
147658	356760	2
146253	345529	1
143470	346487	1
151787	349935	2
156325	350634	2
157031	351039	2
148444	348861	1
149855	353823	2
148527	346991	1
150240	350666	2
147095	352824	2
143930	350574	1
149885	348031	1
146126	349992	1
143984	348400	1
157508	348864	2
149262	354184	2
151277	349506	2
153771	348558	2
144672	347089	1
151306	350512	2
151587	345452	1
150263	344847	1
150499	350657	2
148330	345775	1
152287	348971	2
147312	352171	1
147482	352650	2
152294	355089	2
155333	347357	2
148778	352573	2
148403	350864	1
151290	354070	2
153391	351032	2
153061	352871	2
150854	353671	2
147994	348504	1
151991	348748	2
149749	345793	1
154354	350160	2
145547	350673	1
150447	347706	1
154078	350634	2
148435	348722	1
148024	348444	1
147048	352157	1
149119	352480	2
149366	353550	2
150432	346629	1
147207	349292	1
150261	352087	2
148090	345739	1
148834	355946	2
147349	350469	1
149107	348196	1
161289	354379	2
160776	352264	2
153627	350706	2
152490	348109	2
145958	344041	1
148151	346783	1
148041	347773	1
151693	351593	2
151527	352086	2
150343	347563	1
148924	352498	2
147072	351807	1
150017	349607	1
153602	347367	2
151351	352942	2
150572	349649	2
152079	347019	1
151848	350979	2
144888	351136	1
150059	345407	1
148653	355738	2
143568	342595	1
145799	344435	1
148988	353750	2
152610	351284	2
149275	348578	1
150829	350119	2
147160	352017	1
143178	346587	1
150297	352950	2
146992	351893	1
153708	350229	2
155487	351150	2
148825	347904	1
153772	347682	2
153016	349079	2
145525	352789	1
149895	349235	1
150826	348662	1
151654	347084	1
152140	346648	1
152133	350283	2
152145	353488	2
149012	353776	2
151199	351882	2
142876	348315	1
146305	348474	1
153801	351531	2
147911	352741	2
151036	353169	2
154769	343810	1
147189	349573	1
146966	346655	1
148442	348361	1
151395	355599	2
149352	347489	1
146908	344393	1
145026	350060	1
148829	349491	1
149301	348623	1
148308	352598	2
149172	351698	2
146536	350836	1
151737	349302	2
143123	350414	1
150457	349129	1
152116	350797	2
147316	351546	1
149819	351051	2
150923	347975	1
148056	348116	1
149957	346723	1
151303	353268	2
147036	349622	1
152641	348197	2
153461	352479	2
151016	348494	1
150048	351408	2
146318	354404	2
151565	353107	2
146155	349112	1
155031	350145	2
151665	356262	2
150837	349546	2
148755	350823	1
143118	350337	1
146219	352532	1
151155	350793	2
157629	351915	2
152341	351248	2
150980	358559	2
148286	352585	2
150387	347281	1
153043	346474	1
149197	344839	1
155982	356388	2
146141	347037	1
148810	353003	2
150166	351696	2
143821	344578	1
151788	356544	2
150246	351762	2
150255	355752	2
152513	351329	2
153300	350895	2
152537	347046	1
148517	349970	1
149853	350417	2
151118	345326	1
146026	349543	1
146724	350186	1
148650	347596	1
150246	351316	2
155663	346751	2
152521	348447	2
148601	350192	1
148011	347897	1
154850	351812	2
158644	349723	2
150529	347303	1
148486	352780	2
145533	351441	1
153083	352106	2
150916	352247	2
153685	353545	2
147126	352830	2
150761	350182	2
147932	348376	1
154032	350055	2
148257	353721	2
149724	346203	1
148900	348114	1
153143	353597	2
151355	352797	2
146824	348123	1
147999	349149	1
146693	349179	1
151599	349293	2
151050	342417	1
144828	348138	1
143970	350369	1
149872	357701	2
152205	345618	1
150534	348054	1
145118	348299	1
145093	346544	1
152742	348154	2
149540	343900	1
148779	349524	1
154162	348785	2
147481	351431	1
150428	350223	2
151321	353486	2
152593	355359	2
147298	350113	1
151130	346218	1
158691	351637	2
145216	353921	1
151372	349837	2
149273	351147	2
147385	346698	1
147369	354485	2
151574	351428	2
157323	349404	2
147490	344482	1
151711	348007	1
148232	346591	1
156250	349075	2
151722	351263	2
149564	352566	2
151960	350686	2
149982	350262	2
153501	351529	2
149413	358289	2
146454	350692	1
150779	350521	2
154936	355458	2
146216	349903	1
149234	347806	1
153178	353250	2
143928	348267	1
151978	350834	2
152381	352995	2
150675	352610	2
147564	344712	1
149977	342566	1
150295	347822	1
152958	355493	2
152098	350949	2
148892	349412	1
155123	350022	2
149839	353250	2
147430	350783	1
148614	351358	2
152715	343694	1
150617	349514	2
152811	350341	2
150219	347316	1
157864	350714	2
144733	347578	1
148685	352606	2
149734	348177	1
150282	354133	2
154605	350326	2
150694	352887	2
149637	357153	2
150217	350232	2
152376	354940	2
147820	346408	1
151426	355880	2
145051	345703	1
149751	349769	1
147022	348674	1
147935	346178	1
